date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:05:56	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:05:55%20GMT	https://betdls.com/auth/steam?assign=0&return=deposit	E:/GrooBet/Website/Groobet/betdls.com/auth/steam71bc	(from https://betdls.com/deposit)
15:05:56	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:05:56%20GMT	https://betdls.com/auth/google?assign=0&return=deposit	E:/GrooBet/Website/Groobet/betdls.com/auth/google71bc	(from https://betdls.com/deposit)
15:05:56	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e375c00%22	https://betdls.com/favicon-16x16.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/favicon-16x16cf8d.png	(from https://betdls.com/crash)
15:05:57	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-32x32.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/favicon-32x32cf8d.png	(from https://betdls.com/crash)
15:05:57	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-96x96.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/favicon-96x96cf8d.png	(from https://betdls.com/crash)
15:05:57	53662/53662	---M-Z	200	added ('OK')	text/css	etag:%22d19e-5f044eb51c400-gzip%22	https://betdls.com/template/css/style.css?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/css/stylecf8d.css	(from https://betdls.com/crash)
15:05:57	27543/27543	---M-Z	200	added ('OK')	text/css	etag:%226b97-5ef67d901d840-gzip%22	https://betdls.com/template/css/others.css?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/css/otherscf8d.css	(from https://betdls.com/crash)
15:05:57	6821/6821	---M-Z	200	added ('OK')	text/css	etag:%221aa5-5ed570ec0b040-gzip%22	https://betdls.com/template/css/bouncer.css?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/css/bouncercf8d.css	(from https://betdls.com/crash)
15:05:58	16887/16887	---M-Z	200	added ('OK')	application/javascript	etag:%2241f7-5ef71004de0c0-gzip%22	https://betdls.com/template/js/settings.js?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/js/settingscf8d.js	(from https://betdls.com/crash)
15:05:58	143895/143895	---M-Z	200	added ('OK')	application/javascript	etag:%2223217-5f0fa697f6480-gzip%22	https://betdls.com/template/js/app.js?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/js/appcf8d.js	(from https://betdls.com/crash)
15:05:58	377669/377669	---M--	200	added ('OK')	image/png	etag:%225c345-5eff6a9c7f340%22	https://betdls.com/template/img/logo.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/logocf8d.png	(from https://betdls.com/crash)
15:05:59	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:05:58%20GMT	https://betdls.com/auth/steam?assign=0&return=crash	E:/GrooBet/Website/Groobet/betdls.com/auth/steamb26b	(from https://betdls.com/crash)
15:06:00	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:00%20GMT	https://betdls.com/auth/google?assign=0&return=crash	E:/GrooBet/Website/Groobet/betdls.com/auth/googleb26b	(from https://betdls.com/crash)
15:06:00	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:00%20GMT	https://betdls.com/auth/logout?devices=0&return=crash	E:/GrooBet/Website/Groobet/betdls.com/auth/logout6ffa	(from https://betdls.com/crash)
15:06:00	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:00%20GMT	https://betdls.com/auth/logout?devices=1&return=crash	E:/GrooBet/Website/Groobet/betdls.com/auth/logout2406	(from https://betdls.com/crash)
15:06:00	19941/19941	---M--	200	added ('OK')	image/png	etag:%224de5-5ed570fb4d440%22	https://betdls.com/template/img/menu/crash.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/crashcf8d.png	(from https://betdls.com/crash)
15:06:01	7516/7516	---M--	200	added ('OK')	image/png	etag:%221d5c-5f043d54383c0%22	https://betdls.com/template/img/menu/jackpot.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/jackpotcf8d.png	(from https://betdls.com/crash)
15:06:01	13997/13997	---M--	200	added ('OK')	image/png	etag:%2236ad-5f043d54383c0%22	https://betdls.com/template/img/menu/coinflip.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/coinflipcf8d.png	(from https://betdls.com/crash)
15:06:01	15226/15226	---M--	200	added ('OK')	image/png	etag:%223b7a-5f043d5620840%22	https://betdls.com/template/img/menu/unbox.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/unboxcf8d.png	(from https://betdls.com/crash)
15:06:01	6560/6560	---M--	200	added ('OK')	image/png	etag:%2219a0-5f043d552c600%22	https://betdls.com/template/img/menu/tower.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/towercf8d.png	(from https://betdls.com/crash)
15:06:02	17860/17860	---M--	200	added ('OK')	image/png	etag:%2245c4-5f043d552c600%22	https://betdls.com/template/img/menu/roulette.png?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/roulettecf8d.png	(from https://betdls.com/crash)
15:06:02	535/535	---M--	200	added ('OK')	image/svg+xml	etag:%22217-5ed570fa59200%22	https://betdls.com/template/img/lang/gb.svg?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/gbcf8d.svg	(from https://betdls.com/crash)
15:06:02	178/178	---M--	200	added ('OK')	image/svg+xml	etag:%22b2-5ed570fa59200%22	https://betdls.com/template/img/lang/id.svg?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/idcf8d.svg	(from https://betdls.com/crash)
15:06:02	439/439	---M--	200	added ('OK')	image/svg+xml	etag:%221b7-5ed570fa59200%22	https://betdls.com/template/img/lang/lt.svg?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/ltcf8d.svg	(from https://betdls.com/crash)
15:06:02	550/550	---M--	200	added ('OK')	image/svg+xml	etag:%22226-5ed570fb4d440%22	https://betdls.com/template/img/lang/tr.svg?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/trcf8d.svg	(from https://betdls.com/crash)
15:06:03	234/234	---M--	200	added ('OK')	image/svg+xml	etag:%22ea-5ed570fa59200%22	https://betdls.com/template/img/lang/fi.svg?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/ficf8d.svg	(from https://betdls.com/crash)
15:06:03	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:03%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/crash)
15:06:03	3951/3951	---M-Z	200	added ('OK')	application/javascript	etag:%22f6f-5ed570eee7700-gzip%22	https://betdls.com/template/js/graph.js?v=1672841015	E:/GrooBet/Website/Groobet/betdls.com/template/js/graphcf8d.js	(from https://betdls.com/crash)
15:06:05	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:03%20GMT	https://betdls.com/auth/steam?assign=0&return=jackpot	E:/GrooBet/Website/Groobet/betdls.com/auth/steam427c	(from https://betdls.com/jackpot)
15:06:05	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:05%20GMT	https://betdls.com/auth/google?assign=0&return=jackpot	E:/GrooBet/Website/Groobet/betdls.com/auth/google427c	(from https://betdls.com/jackpot)
15:06:05	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:05%20GMT	https://betdls.com/auth/logout?devices=0&return=jackpot	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutbd6a	(from https://betdls.com/jackpot)
15:06:05	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:05%20GMT	https://betdls.com/auth/logout?devices=1&return=jackpot	E:/GrooBet/Website/Groobet/betdls.com/auth/logout7eed	(from https://betdls.com/jackpot)
15:06:05	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:05%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/jackpot)
15:06:06	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e375c00%22	https://betdls.com/favicon-16x16.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/favicon-16x1614bc.png	(from https://betdls.com/coinflip)
15:06:06	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-32x32.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/favicon-32x3214bc.png	(from https://betdls.com/coinflip)
15:06:06	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-96x96.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/favicon-96x9614bc.png	(from https://betdls.com/coinflip)
15:06:06	53662/53662	---M-Z	200	added ('OK')	text/css	etag:%22d19e-5f044eb51c400-gzip%22	https://betdls.com/template/css/style.css?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/css/style14bc.css	(from https://betdls.com/coinflip)
15:06:07	27543/27543	---M-Z	200	added ('OK')	text/css	etag:%226b97-5ef67d901d840-gzip%22	https://betdls.com/template/css/others.css?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/css/others14bc.css	(from https://betdls.com/coinflip)
15:06:07	6821/6821	---M-Z	200	added ('OK')	text/css	etag:%221aa5-5ed570ec0b040-gzip%22	https://betdls.com/template/css/bouncer.css?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/css/bouncer14bc.css	(from https://betdls.com/coinflip)
15:06:07	16887/16887	---M-Z	200	added ('OK')	application/javascript	etag:%2241f7-5ef71004de0c0-gzip%22	https://betdls.com/template/js/settings.js?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/js/settings14bc.js	(from https://betdls.com/coinflip)
15:06:07	143895/143895	---M-Z	200	added ('OK')	application/javascript	etag:%2223217-5f0fa697f6480-gzip%22	https://betdls.com/template/js/app.js?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/js/app14bc.js	(from https://betdls.com/coinflip)
15:06:08	377669/377669	---M--	200	added ('OK')	image/png	etag:%225c345-5eff6a9c7f340%22	https://betdls.com/template/img/logo.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/logo14bc.png	(from https://betdls.com/coinflip)
15:06:08	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:08%20GMT	https://betdls.com/auth/steam?assign=0&return=coinflip	E:/GrooBet/Website/Groobet/betdls.com/auth/steam8f63	(from https://betdls.com/coinflip)
15:06:08	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:08%20GMT	https://betdls.com/auth/google?assign=0&return=coinflip	E:/GrooBet/Website/Groobet/betdls.com/auth/google8f63	(from https://betdls.com/coinflip)
15:06:09	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:08%20GMT	https://betdls.com/auth/logout?devices=0&return=coinflip	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutf50f	(from https://betdls.com/coinflip)
15:06:09	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:09%20GMT	https://betdls.com/auth/logout?devices=1&return=coinflip	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutdabb	(from https://betdls.com/coinflip)
15:06:09	19941/19941	---M--	200	added ('OK')	image/png	etag:%224de5-5ed570fb4d440%22	https://betdls.com/template/img/menu/crash.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/crash14bc.png	(from https://betdls.com/coinflip)
15:06:09	7516/7516	---M--	200	added ('OK')	image/png	etag:%221d5c-5f043d54383c0%22	https://betdls.com/template/img/menu/jackpot.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/jackpot14bc.png	(from https://betdls.com/coinflip)
15:06:09	13997/13997	---M--	200	added ('OK')	image/png	etag:%2236ad-5f043d54383c0%22	https://betdls.com/template/img/menu/coinflip.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/coinflip14bc.png	(from https://betdls.com/coinflip)
15:06:10	15226/15226	---M--	200	added ('OK')	image/png	etag:%223b7a-5f043d5620840%22	https://betdls.com/template/img/menu/unbox.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/unbox14bc.png	(from https://betdls.com/coinflip)
15:06:10	6560/6560	---M--	200	added ('OK')	image/png	etag:%2219a0-5f043d552c600%22	https://betdls.com/template/img/menu/tower.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/tower14bc.png	(from https://betdls.com/coinflip)
15:06:10	17860/17860	---M--	200	added ('OK')	image/png	etag:%2245c4-5f043d552c600%22	https://betdls.com/template/img/menu/roulette.png?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/roulette14bc.png	(from https://betdls.com/coinflip)
15:06:10	535/535	---M--	200	added ('OK')	image/svg+xml	etag:%22217-5ed570fa59200%22	https://betdls.com/template/img/lang/gb.svg?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/gb14bc.svg	(from https://betdls.com/coinflip)
15:06:10	178/178	---M--	200	added ('OK')	image/svg+xml	etag:%22b2-5ed570fa59200%22	https://betdls.com/template/img/lang/id.svg?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/id14bc.svg	(from https://betdls.com/coinflip)
15:06:11	439/439	---M--	200	added ('OK')	image/svg+xml	etag:%221b7-5ed570fa59200%22	https://betdls.com/template/img/lang/lt.svg?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/lt14bc.svg	(from https://betdls.com/coinflip)
15:06:11	550/550	---M--	200	added ('OK')	image/svg+xml	etag:%22226-5ed570fb4d440%22	https://betdls.com/template/img/lang/tr.svg?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/tr14bc.svg	(from https://betdls.com/coinflip)
15:06:11	234/234	---M--	200	added ('OK')	image/svg+xml	etag:%22ea-5ed570fa59200%22	https://betdls.com/template/img/lang/fi.svg?v=1672841016	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/fi14bc.svg	(from https://betdls.com/coinflip)
15:06:12	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:11%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/coinflip)
15:06:13	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:12%20GMT	https://betdls.com/auth/steam?assign=0&return=unbox	E:/GrooBet/Website/Groobet/betdls.com/auth/steam8775	(from https://betdls.com/unbox)
15:06:13	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:13%20GMT	https://betdls.com/auth/google?assign=0&return=unbox	E:/GrooBet/Website/Groobet/betdls.com/auth/google8775	(from https://betdls.com/unbox)
15:06:13	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:13%20GMT	https://betdls.com/auth/logout?devices=0&return=unbox	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutca8c	(from https://betdls.com/unbox)
15:06:13	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:13%20GMT	https://betdls.com/auth/logout?devices=1&return=unbox	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutfc49	(from https://betdls.com/unbox)
15:06:14	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:13%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/unbox)
15:06:14	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e375c00%22	https://betdls.com/favicon-16x16.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/favicon-16x168ef8.png	(from https://betdls.com/tower)
15:06:14	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-32x32.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/favicon-32x328ef8.png	(from https://betdls.com/tower)
15:06:15	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-96x96.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/favicon-96x968ef8.png	(from https://betdls.com/tower)
15:06:15	53662/53662	---M-Z	200	added ('OK')	text/css	etag:%22d19e-5f044eb51c400-gzip%22	https://betdls.com/template/css/style.css?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/css/style8ef8.css	(from https://betdls.com/tower)
15:06:15	27543/27543	---M-Z	200	added ('OK')	text/css	etag:%226b97-5ef67d901d840-gzip%22	https://betdls.com/template/css/others.css?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/css/others8ef8.css	(from https://betdls.com/tower)
15:06:15	6821/6821	---M-Z	200	added ('OK')	text/css	etag:%221aa5-5ed570ec0b040-gzip%22	https://betdls.com/template/css/bouncer.css?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/css/bouncer8ef8.css	(from https://betdls.com/tower)
15:06:15	16887/16887	---M-Z	200	added ('OK')	application/javascript	etag:%2241f7-5ef71004de0c0-gzip%22	https://betdls.com/template/js/settings.js?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/js/settings8ef8.js	(from https://betdls.com/tower)
15:06:16	143895/143895	---M-Z	200	added ('OK')	application/javascript	etag:%2223217-5f0fa697f6480-gzip%22	https://betdls.com/template/js/app.js?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/js/app8ef8.js	(from https://betdls.com/tower)
15:06:16	377669/377669	---M--	200	added ('OK')	image/png	etag:%225c345-5eff6a9c7f340%22	https://betdls.com/template/img/logo.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/logo8ef8.png	(from https://betdls.com/tower)
15:06:17	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:16%20GMT	https://betdls.com/auth/steam?assign=0&return=tower	E:/GrooBet/Website/Groobet/betdls.com/auth/steamef66	(from https://betdls.com/tower)
15:06:17	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:17%20GMT	https://betdls.com/auth/google?assign=0&return=tower	E:/GrooBet/Website/Groobet/betdls.com/auth/googleef66	(from https://betdls.com/tower)
15:06:17	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:17%20GMT	https://betdls.com/auth/logout?devices=0&return=tower	E:/GrooBet/Website/Groobet/betdls.com/auth/logout6025	(from https://betdls.com/tower)
15:06:17	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:17%20GMT	https://betdls.com/auth/logout?devices=1&return=tower	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutaa60	(from https://betdls.com/tower)
15:06:18	19941/19941	---M--	200	added ('OK')	image/png	etag:%224de5-5ed570fb4d440%22	https://betdls.com/template/img/menu/crash.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/crash8ef8.png	(from https://betdls.com/tower)
15:06:18	7516/7516	---M--	200	added ('OK')	image/png	etag:%221d5c-5f043d54383c0%22	https://betdls.com/template/img/menu/jackpot.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/jackpot8ef8.png	(from https://betdls.com/tower)
15:06:18	13997/13997	---M--	200	added ('OK')	image/png	etag:%2236ad-5f043d54383c0%22	https://betdls.com/template/img/menu/coinflip.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/coinflip8ef8.png	(from https://betdls.com/tower)
15:06:18	15226/15226	---M--	200	added ('OK')	image/png	etag:%223b7a-5f043d5620840%22	https://betdls.com/template/img/menu/unbox.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/unbox8ef8.png	(from https://betdls.com/tower)
15:06:19	6560/6560	---M--	200	added ('OK')	image/png	etag:%2219a0-5f043d552c600%22	https://betdls.com/template/img/menu/tower.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/tower8ef8.png	(from https://betdls.com/tower)
15:06:19	17860/17860	---M--	200	added ('OK')	image/png	etag:%2245c4-5f043d552c600%22	https://betdls.com/template/img/menu/roulette.png?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/roulette8ef8.png	(from https://betdls.com/tower)
15:06:19	535/535	---M--	200	added ('OK')	image/svg+xml	etag:%22217-5ed570fa59200%22	https://betdls.com/template/img/lang/gb.svg?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/gb8ef8.svg	(from https://betdls.com/tower)
15:06:19	178/178	---M--	200	added ('OK')	image/svg+xml	etag:%22b2-5ed570fa59200%22	https://betdls.com/template/img/lang/id.svg?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/id8ef8.svg	(from https://betdls.com/tower)
15:06:19	439/439	---M--	200	added ('OK')	image/svg+xml	etag:%221b7-5ed570fa59200%22	https://betdls.com/template/img/lang/lt.svg?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/lt8ef8.svg	(from https://betdls.com/tower)
15:06:20	550/550	---M--	200	added ('OK')	image/svg+xml	etag:%22226-5ed570fb4d440%22	https://betdls.com/template/img/lang/tr.svg?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/tr8ef8.svg	(from https://betdls.com/tower)
15:06:20	234/234	---M--	200	added ('OK')	image/svg+xml	etag:%22ea-5ed570fa59200%22	https://betdls.com/template/img/lang/fi.svg?v=1672841017	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/fi8ef8.svg	(from https://betdls.com/tower)
15:06:20	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:20%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/tower)
15:06:21	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:20%20GMT	https://betdls.com/auth/steam?assign=0&return=withdraw/grow	E:/GrooBet/Website/Groobet/betdls.com/auth/steam83a7	(from https://betdls.com/withdraw/grow)
15:06:21	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:21%20GMT	https://betdls.com/auth/google?assign=0&return=withdraw/grow	E:/GrooBet/Website/Groobet/betdls.com/auth/google83a7	(from https://betdls.com/withdraw/grow)
15:06:22	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:21%20GMT	https://betdls.com/auth/logout?devices=0&return=withdraw/grow	E:/GrooBet/Website/Groobet/betdls.com/auth/logout0ae0	(from https://betdls.com/withdraw/grow)
15:06:22	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:22%20GMT	https://betdls.com/auth/logout?devices=1&return=withdraw/grow	E:/GrooBet/Website/Groobet/betdls.com/auth/logout3349	(from https://betdls.com/withdraw/grow)
15:06:22	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:22%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/withdraw/grow)
15:06:23	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:22%20GMT	https://betdls.com/auth/steam?assign=0&return=withdraw/grow	E:/GrooBet/Website/Groobet/betdls.com/auth/steam83a7	(from https://betdls.com/withdraw/grow)
15:06:23	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:23%20GMT	https://betdls.com/auth/google?assign=0&return=withdraw/grow	E:/GrooBet/Website/Groobet/betdls.com/auth/google83a7	(from https://betdls.com/withdraw/grow)
15:06:23	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e375c00%22	https://betdls.com/favicon-16x16.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/favicon-16x16962a.png	(from https://betdls.com/rewards)
15:06:24	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-32x32.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/favicon-32x32962a.png	(from https://betdls.com/rewards)
15:06:24	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-96x96.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/favicon-96x96962a.png	(from https://betdls.com/rewards)
15:06:24	53662/53662	---M-Z	200	added ('OK')	text/css	etag:%22d19e-5f044eb51c400-gzip%22	https://betdls.com/template/css/style.css?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/css/style962a.css	(from https://betdls.com/rewards)
15:06:24	27543/27543	---M-Z	200	added ('OK')	text/css	etag:%226b97-5ef67d901d840-gzip%22	https://betdls.com/template/css/others.css?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/css/others962a.css	(from https://betdls.com/rewards)
15:06:24	6821/6821	---M-Z	200	added ('OK')	text/css	etag:%221aa5-5ed570ec0b040-gzip%22	https://betdls.com/template/css/bouncer.css?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/css/bouncer962a.css	(from https://betdls.com/rewards)
15:06:25	16887/16887	---M-Z	200	added ('OK')	application/javascript	etag:%2241f7-5ef71004de0c0-gzip%22	https://betdls.com/template/js/settings.js?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/js/settings962a.js	(from https://betdls.com/rewards)
15:06:25	143895/143895	---M-Z	200	added ('OK')	application/javascript	etag:%2223217-5f0fa697f6480-gzip%22	https://betdls.com/template/js/app.js?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/js/app962a.js	(from https://betdls.com/rewards)
15:06:25	377669/377669	---M--	200	added ('OK')	image/png	etag:%225c345-5eff6a9c7f340%22	https://betdls.com/template/img/logo.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/logo962a.png	(from https://betdls.com/rewards)
15:06:26	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:25%20GMT	https://betdls.com/auth/steam?assign=0&return=rewards	E:/GrooBet/Website/Groobet/betdls.com/auth/steam734a	(from https://betdls.com/rewards)
15:06:26	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:26%20GMT	https://betdls.com/auth/google?assign=0&return=rewards	E:/GrooBet/Website/Groobet/betdls.com/auth/google734a	(from https://betdls.com/rewards)
15:06:26	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:26%20GMT	https://betdls.com/auth/logout?devices=0&return=rewards	E:/GrooBet/Website/Groobet/betdls.com/auth/logout7ac9	(from https://betdls.com/rewards)
15:06:27	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:26%20GMT	https://betdls.com/auth/logout?devices=1&return=rewards	E:/GrooBet/Website/Groobet/betdls.com/auth/logout47b4	(from https://betdls.com/rewards)
